thisN,thisTrialN,thisRepN,effect,order,distance,config,diag,h_1,w_1,h_2,w_2,h_3,w_3,rect_choice.keys,rect_choice.rt,rect_choice.duration,instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,consent.started,agree_button.started,decline_button.started,consent_img.started,mouse.started,consent.stopped,agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,decline_button.numClicks,decline_button.timesOn,decline_button.timesOff,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,exp_params.started,exp_params.stopped,welcome.started,welcome_text.started,welcome.stopped,instructions_1.started,instructions_1_text_1.started,instructions_1_text_2.started,key_resp.started,instructions_1.stopped,instructions_loop.key_resp.keys,instructions_loop.key_resp.rt,instructions_loop.key_resp.duration,instructions_2.started,instructions_2_text_1.started,instructions_2_text_2.started,key_resp_2.started,instructions_2.stopped,instructions_loop.key_resp_2.keys,instructions_loop.key_resp_2.rt,instructions_loop.key_resp_2.duration,instructions_3.started,instructions_3_text_1.started,r1_instr3.started,r2_instr3.started,r3_instr3.started,r1_instr3_label.started,r2_instr3_label.started,r3_instr3_label.started,instructions_3_text_3.started,instructions_3_text_4.started,key_resp_3.started,instructions_3.stopped,instructions_loop.key_resp_3.keys,instructions_loop.key_resp_3.rt,instructions_loop.key_resp_3.duration,instructions_4.started,instructions_4_text_1.started,instructions_4_text_3.started,instructions_4_text_2.started,key_resp_4.started,instructions_4.stopped,instructions_loop.key_resp_4.keys,instructions_loop.key_resp_4.rt,instructions_loop.key_resp_4.duration,instructions_5.started,instructions_5_text_1.started,instructions_5_text_2.started,key_resp_5.started,instructions_5.stopped,instructions_loop.key_resp_5.keys,instructions_loop.key_resp_5.rt,instructions_loop.key_resp_5.duration,start_exp.started,start_exp_text.started,key_resp_6.started,start_exp.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,h_1_tmp,w_1_tmp,h_2_tmp,w_2_tmp,h_3_tmp,w_3_tmp,config_tmp,config_tmp_1,r_1_x,r_1_y,r_2_x,r_2_y,r_3_x,r_3_y,pre_trial.started,pre_trial.stopped,choice_trial.started,rect_choice.started,r_1.started,r_2.started,r_3.started,r_1_label.started,r_2_label.started,r_3_label.started,prompt.started,print_config.started,print_effect.started,print_config_1.started,print_distance.started,choice_trial.stopped,trials.rect_choice.keys,trials.rect_choice.rt,trials.rect_choice.duration,end_block.started,end_block_text.started,end_block.stopped,end.started,end_text.started,key_resp_7.started,end.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,debriefing.started,debrief_form.started,end_debrief.started,debriefing.stopped,end_debrief.keys,end_debrief.rt,end_debrief.duration,participant,computer,date,expName,psychopyVersion,frameRate,expStart,
156,156,0,critical,dwh,60.0,2.1,upper,100.0,100.0,125.0,200.0,200.0,125.0,3,0.11124014854431152,None,,,,,0,0,0,0,0,156,156,7,132.69632029533386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,125.0,200.0,200.0,125.0,2.1,2.11,-246,259,0,259,258,-278,132.66356563568115,132.66412663459778,132.68381524085999,132.69632029533386,132.82164478302002,132.82164478302002,132.82164478302002,132.82164478302002,132.82164478302002,132.82164478302002,132.82164478302002,132.82164478302002,132.82164478302002,132.82164478302002,132.82164478302002,132.8236231803894,3,0.11124014854431152,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
157,157,0,filler_square,None,None,None,None,None,None,None,None,None,None,2,0.05053544044494629,None,,,,,0,0,0,0,0,157,157,178,132.85310864448547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.8716389377534,81.77949080456762,73.2088364964543,121.60196667418774,166.46771470259108,166.46771470259108,4.0,4.1,-198,-279,0,-7,240,-270,132.82470679283142,132.82543897628784,132.84110856056213,132.85310864448547,,,,,,,,,,,,132.91867995262146,2,0.05053544044494629,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
158,158,0,filler_random,None,None,None,None,None,None,None,None,None,None,1,None,None,,,,,0,0,0,0,0,158,158,156,132.94710874557495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.69824569318882,192.21733050145937,86.96845545983369,124.68475851893793,136.5412299903014,83.73139605546552,1.0,1.2,-254,-16,0,-14,200,2,132.91949439048767,132.91997051239014,132.93504667282104,132.94710874557495,133.08767342567444,133.08767342567444,133.08767342567444,133.08767342567444,133.08767342567444,133.08767342567444,133.08767342567444,133.08767342567444,133.08767342567444,133.08767342567444,133.08767342567444,133.08921551704407,1,None,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
159,159,0,critical,whd,45.0,3.0,upper,125.0,200.0,200.0,125.0,117.0,117.0,2,0.019242286682128906,None,,,,,0,0,0,0,0,159,159,87,133.11748623847961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,200.0,200.0,125.0,117.0,117.0,3.0,3.2,-258,-261,0,14,217,281,133.0900022983551,133.09042835235596,133.10526967048645,133.11748623847961,,,,,,,,,,,,133.14469718933105,2,0.019242286682128906,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
160,160,0,critical,dwh,45.0,2.1,upper,117.0,117.0,125.0,200.0,200.0,125.0,1,0.053755760192871094,None,,,,,0,0,0,0,0,160,160,29,133.17046785354614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,117.0,125.0,200.0,200.0,125.0,2.1,2.11,-254,255,0,271,258,-264,133.14538884162903,133.14599752426147,133.15820622444153,133.17046785354614,,,,,,,,,,,,133.2357726097107,1,0.053755760192871094,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
161,161,0,critical,hdw,45.0,4.0,lower,133.0,57.0,65.0,65.0,57.0,133.0,3,0.12260222434997559,None,,,,,0,0,0,0,0,161,161,112,133.26182007789612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,57.0,65.0,65.0,57.0,133.0,4.0,4.2,-157,-10,0,-261,195,-17,133.23648643493652,133.23708748817444,133.24969911575317,133.26182007789612,133.41526532173157,133.41526532173157,133.41526532173157,133.41526532173157,133.41526532173157,133.41526532173157,133.41526532173157,133.41526532173157,133.41526532173157,133.41526532173157,133.41526532173157,133.38609957695007,3,0.12260222434997559,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
162,162,0,filler_square,None,None,None,None,None,None,None,None,None,None,2,0.04026532173156738,None,,,,,0,0,0,0,0,162,162,196,133.41526532173157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.76989393794369,61.9800026859953,150.82973044136963,141.64164228107106,157.0798055291838,157.0798055291838,3.0,3.2,-198,-282,0,-16,245,279,133.38703393936157,133.38754534721375,133.40306901931763,133.41526532173157,,,,,,,,,,,,133.46880555152893,2,0.04026532173156738,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
163,163,0,critical,wdh,45.0,3.0,upper,125.0,200.0,117.0,117.0,200.0,125.0,1,0.0006954669952392578,None,,,,,0,0,0,0,0,163,163,75,133.49649167060852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,200.0,117.0,117.0,200.0,125.0,3.0,3.2,-254,-272,0,2,217,280,133.4695336818695,133.4700539112091,133.48488974571228,133.49649167060852,,,,,,,,,,,,133.4992561340332,1,0.0006954669952392578,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
164,164,0,filler_random,None,None,None,None,None,None,None,None,None,None,3,0.16895651817321777,None,,,,,0,0,0,0,0,164,164,144,133.52706694602966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.71713338820283,157.20607248453135,114.45745207017242,87.18131608491177,169.46930474365286,90.28862085417121,4.0,4.1,-218,-287,0,2,185,-256,133.50010299682617,133.5006377696991,133.5153727531433,133.52706694602966,133.65771222114563,133.65771222114563,133.65771222114563,133.65771222114563,133.65771222114563,133.65771222114563,133.65771222114563,133.65771222114563,133.65771222114563,133.65771222114563,133.65771222114563,133.71152806282043,3,0.16895651817321777,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
165,165,0,critical,dhw,60.0,3.0,lower,55.0,55.0,133.0,57.0,57.0,133.0,1,0.06262469291687012,None,,,,,0,0,0,0,0,165,165,56,133.74642157554626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,55.0,133.0,57.0,57.0,133.0,3.0,3.2,-152,-254,0,6,191,279,133.71259355545044,133.71331429481506,133.73377466201782,133.74642157554626,,,,,,,,,,,,133.81963324546814,1,0.06262469291687012,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
166,166,0,critical,dwh,45.0,3.0,lower,65.0,65.0,57.0,133.0,133.0,57.0,3,0.12611031532287598,None,,,,,0,0,0,0,0,166,166,62,133.85027027130127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,65.0,57.0,133.0,133.0,57.0,3.0,3.1,-195,251,0,-1,191,-272,133.82062768936157,133.82132387161255,133.83716320991516,133.85027027130127,133.98821377754211,133.98821377754211,133.98821377754211,133.98821377754211,133.98821377754211,133.98821377754211,133.98821377754211,133.98821377754211,133.98821377754211,133.98821377754211,133.98821377754211,133.98988795280457,3,0.12611031532287598,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
167,167,0,filler_square,None,None,None,None,None,None,None,None,None,None,2,0.024015426635742188,None,,,,,0,0,0,0,0,167,167,187,134.01824855804443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.36900202901948,60.72302066561029,65.22264896963462,58.92922678059201,66.45068582121469,66.45068582121469,2.2,2.22,-156,272,0,-266,159,-276,133.99082684516907,133.991446018219,134.00647354125977,134.01824855804443,,,,,,,,,,,,134.0452437400818,2,0.024015426635742188,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
168,168,0,critical,dhw,45.0,2.1,lower,65.0,65.0,133.0,57.0,57.0,133.0,1,0.013752460479736328,None,,,,,0,0,0,0,0,168,168,0,134.07425665855408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,65.0,133.0,57.0,57.0,133.0,2.1,2.11,-157,256,0,266,191,-274,134.04604983329773,134.04654002189636,134.06180572509766,134.07425665855408,,,,,,,,,,,,134.1025059223175,1,0.013752460479736328,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
169,169,0,filler_square,None,None,None,None,None,None,None,None,None,None,3,0.1492753028869629,None,,,,,0,0,0,0,0,169,169,206,134.13036489486694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.8712453842198,85.34786400274723,115.74008380883541,112.79619683164455,135.59537384646734,135.59537384646734,2.2,2.21,-195,-289,0,263,220,288,134.10340929031372,134.10392713546753,134.1185495853424,134.13036489486694,134.2749240398407,134.2749240398407,134.2749240398407,134.2749240398407,134.2749240398407,134.2749240398407,134.2749240398407,134.2749240398407,134.2749240398407,134.2749240398407,134.2749240398407,134.29499626159668,3,0.1492753028869629,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
170,170,0,critical,dwh,45.0,2.1,upper,117.0,117.0,125.0,200.0,200.0,125.0,2,0.023514747619628906,None,,,,,0,0,0,0,0,170,170,5,134.32279419898987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,117.0,125.0,200.0,200.0,125.0,2.1,2.11,-254,276,0,282,258,-272,134.29581904411316,134.29637169837952,134.3110158443451,134.32279419898987,,,,,,,,,,,,134.34960341453552,2,0.023514747619628906,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
171,171,0,critical,whd,60.0,1.0,upper,125.0,200.0,200.0,125.0,100.0,100.0,1,0.01803112030029297,None,,,,,0,0,0,0,0,171,171,91,134.3748676776886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,200.0,200.0,125.0,100.0,100.0,1.0,1.1,-738,274,-480,289,-272,275,134.35037541389465,134.35082125663757,134.363018989563,134.3748676776886,,,,,,,,,,,,134.40227794647217,1,0.01803112030029297,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
172,172,0,critical,whd,60.0,2.1,lower,57.0,133.0,133.0,57.0,55.0,55.0,3,0.5014455318450928,None,,,,,0,0,0,0,0,172,172,14,134.42728734016418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,133.0,133.0,57.0,55.0,55.0,2.1,2.11,-191,288,0,290,152,-288,134.4030590057373,134.4035472869873,134.41536378860474,134.42728734016418,134.57385325431824,134.57385325431824,134.57385325431824,134.57385325431824,134.57385325431824,134.57385325431824,134.57385325431824,134.57385325431824,134.57385325431824,134.57385325431824,134.57385325431824,134.93590569496155,3,0.5014455318450928,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
173,173,0,critical,hwd,60.0,3.0,upper,200.0,125.0,125.0,200.0,100.0,100.0,2,4.863739013671875e-05,None,,,,,0,0,0,0,0,173,173,105,134.9609293937683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,125.0,125.0,200.0,100.0,100.0,3.0,3.1,-258,263,0,7,246,-264,134.93668413162231,134.9371838569641,134.9487156867981,134.9609293937683,,,,,,,,,,,,134.96304655075073,2,4.863739013671875e-05,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
174,174,0,critical,dhw,60.0,2.1,lower,55.0,55.0,133.0,57.0,57.0,133.0,1,0.8273701667785645,None,,,,,0,0,0,0,0,174,174,26,134.99051427841187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,55.0,133.0,57.0,57.0,133.0,2.1,2.12,-152,-283,0,-274,191,262,134.96383786201477,134.9645254611969,134.97733616828918,134.99051427841187,135.1205632686615,135.1205632686615,135.1205632686615,135.1205632686615,135.1205632686615,135.1205632686615,135.1205632686615,135.1205632686615,135.1205632686615,135.1205632686615,135.1205632686615,135.8356831073761,1,0.8273701667785645,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
175,175,0,critical,wdh,45.0,2.1,lower,57.0,133.0,65.0,65.0,133.0,57.0,1,0.1706850528717041,None,,,,,0,0,0,0,0,175,175,32,135.8635585308075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,133.0,65.0,65.0,133.0,57.0,2.1,2.12,-195,-279,0,-290,157,254,135.8364384174347,135.83691215515137,135.8520474433899,135.8635585308075,136.00451469421387,136.00451469421387,136.00451469421387,136.00451469421387,136.00451469421387,136.00451469421387,136.00451469421387,136.00451469421387,136.00451469421387,136.00451469421387,136.00451469421387,136.0372154712677,1,0.1706850528717041,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
176,176,0,filler_square,None,None,None,None,None,None,None,None,None,None,3,0.2489314079284668,None,,,,,0,0,0,0,0,176,176,173,136.06591296195984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.58210223290516,164.14738660276163,68.47845322578492,169.84391844743737,178.64849181772465,178.64849181772465,2.2,2.22,-263,264,0,-254,270,-287,136.03817296028137,136.03869104385376,136.0537760257721,136.06591296195984,136.20458054542542,136.20458054542542,136.20458054542542,136.20458054542542,136.20458054542542,136.20458054542542,136.20458054542542,136.20458054542542,136.20458054542542,136.20458054542542,136.20458054542542,136.31947231292725,3,0.2489314079284668,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
177,177,0,critical,hdw,45.0,1.0,lower,133.0,57.0,65.0,65.0,57.0,133.0,2,0.19644546508789062,None,,,,,0,0,0,0,0,177,177,108,136.34842491149902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,57.0,65.0,65.0,57.0,133.0,1.0,1.3,323,-252,480,-275,675,-260,136.32026934623718,136.32075929641724,136.33615064620972,136.34842491149902,136.48763132095337,136.48763132095337,136.48763132095337,136.48763132095337,136.48763132095337,136.48763132095337,136.48763132095337,136.48763132095337,136.48763132095337,136.48763132095337,136.48763132095337,136.55254101753235,2,0.19644546508789062,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
178,178,0,filler_square,None,None,None,None,None,None,None,None,None,None,2,0.1956772804260254,None,,,,,0,0,0,0,0,178,178,204,136.58093404769897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.20193062282989,63.98654800461075,59.63962083136772,69.52980345956131,69.61483627680494,69.61483627680494,3.0,3.1,-163,259,0,-10,166,-279,136.5534327030182,136.55392694473267,136.56872582435608,136.58093404769897,136.72034573554993,136.72034573554993,136.72034573554993,136.72034573554993,136.72034573554993,136.72034573554993,136.72034573554993,136.72034573554993,136.72034573554993,136.72034573554993,136.72034573554993,136.78582310676575,2,0.1956772804260254,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
179,179,0,filler_random,None,None,None,None,None,None,None,None,None,None,2,0.21672296524047852,None,,,,,0,0,0,0,0,179,179,149,136.81614351272583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.37098407999974,129.87026850585036,182.0157143367853,69.0493045036132,189.29984505803236,105.8889753798997,3.0,3.2,-195,-257,0,8,183,260,136.78668928146362,136.78719687461853,136.8037462234497,136.81614351272583,136.95786952972412,136.95786952972412,136.95786952972412,136.95786952972412,136.95786952972412,136.95786952972412,136.95786952972412,136.95786952972412,136.95786952972412,136.95786952972412,136.95786952972412,137.04090690612793,2,0.21672296524047852,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
180,180,0,critical,wdh,60.0,4.0,upper,125.0,200.0,100.0,100.0,200.0,125.0,1,0.09875297546386719,None,,,,,0,0,0,0,0,180,180,83,137.0691933631897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,200.0,100.0,100.0,200.0,125.0,4.0,4.1,-246,-282,0,-9,208,-277,137.041654586792,137.04212641716003,137.05712413787842,137.0691933631897,137.2108166217804,137.2108166217804,137.2108166217804,137.2108166217804,137.2108166217804,137.2108166217804,137.2108166217804,137.2108166217804,137.2108166217804,137.2108166217804,137.2108166217804,137.18582367897034,1,0.09875297546386719,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
181,181,0,critical,wdh,45.0,2.1,upper,125.0,200.0,117.0,117.0,200.0,125.0,2,0.1825108528137207,None,,,,,0,0,0,0,0,181,181,9,137.2108166217804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,200.0,117.0,117.0,200.0,125.0,2.1,2.12,-254,-276,0,-250,217,277,137.18656754493713,137.18700432777405,137.19915652275085,137.2108166217804,137.3549575805664,137.3549575805664,137.3549575805664,137.3549575805664,137.3549575805664,137.3549575805664,137.3549575805664,137.3549575805664,137.3549575805664,137.3549575805664,137.3549575805664,137.40478920936584,2,0.1825108528137207,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
182,182,0,catch,None,None,None,None,None,None,None,None,None,None,1,0.0700228214263916,None,,,,,0,0,0,0,0,182,182,122,137.43352699279785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,155,69,121,99,91,3.0,3.1,-234,289,0,-14,202,-269,137.40580034255981,137.40660548210144,137.42129707336426,137.43352699279785,,,,,,,,,,,,137.51868844032288,1,0.0700228214263916,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
183,183,0,critical,dhw,60.0,4.0,upper,100.0,100.0,200.0,125.0,125.0,200.0,2,0.21446800231933594,None,,,,,0,0,0,0,0,183,183,59,137.54644441604614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,200.0,125.0,125.0,200.0,4.0,4.2,-208,-1,0,-263,258,-15,137.51942324638367,137.5199921131134,137.53490138053894,137.54644441604614,137.68736338615417,137.68736338615417,137.68736338615417,137.68736338615417,137.68736338615417,137.68736338615417,137.68736338615417,137.68736338615417,137.68736338615417,137.68736338615417,137.68736338615417,137.76940870285034,2,0.21446800231933594,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
184,184,0,critical,dhw,45.0,4.0,upper,117.0,117.0,200.0,125.0,125.0,200.0,1,0.023134946823120117,None,,,,,0,0,0,0,0,184,184,53,137.79472088813782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,117.0,200.0,125.0,125.0,200.0,4.0,4.1,-217,-267,0,-20,258,-256,137.77015161514282,137.77059078216553,137.78288507461548,137.79472088813782,,,,,,,,,,,,137.82135701179504,1,0.023134946823120117,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
185,185,0,critical,hdw,60.0,2.1,lower,133.0,57.0,55.0,55.0,57.0,133.0,2,0.23783087730407715,None,,,,,0,0,0,0,0,185,185,22,137.84649324417114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,57.0,55.0,55.0,57.0,133.0,2.1,2.12,-152,-269,0,-280,190,277,137.82212281227112,137.82272362709045,137.83457732200623,137.84649324417114,137.98696184158325,137.98696184158325,137.98696184158325,137.98696184158325,137.98696184158325,137.98696184158325,137.98696184158325,137.98696184158325,137.98696184158325,137.98696184158325,137.98696184158325,138.0862045288086,2,0.23783087730407715,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
186,186,0,filler_square,None,None,None,None,None,None,None,None,None,None,1,0.11925625801086426,None,,,,,0,0,0,0,0,186,186,207,138.11569952964783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.67315549450657,83.61563633370866,74.42308328238204,94.89658532947867,112.22363555362001,112.22363555362001,2.1,2.11,-185,265,0,251,200,-261,138.0871560573578,138.0881814956665,138.10332775115967,138.11569952964783,138.25444960594177,138.25444960594177,138.25444960594177,138.25444960594177,138.25444960594177,138.25444960594177,138.25444960594177,138.25444960594177,138.25444960594177,138.25444960594177,138.25444960594177,138.25581884384155,1,0.11925625801086426,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
